Event,Your earnings,Refunds & Expenses,Balance,Processed_Date,Year,Month,Weekday
UberX,7.81,1.95,9.76,2025-02-26,2025,February,Wednesday
UberX,7.82,1.8,9.62,2025-02-01,2025,February,Saturday
UberX,18.99,4.48,23.47,2025-02-26,2025,February,Wednesday
Tips,5.0,0.0,5.0,2025-02-26,2025,February,Wednesday
UberX,8.47,1.93,10.4,2025-02-26,2025,February,Wednesday
UberX,6.09,1.32,7.41,2025-02-26,2025,February,Wednesday
UberX Share,21.25,2.89,24.14,2025-02-25,2025,February,Tuesday
UberX,4.05,0.97,5.02,2025-02-01,2025,February,Saturday
UberX,10.24,1.99,12.23,2025-02-01,2025,February,Saturday
UberX,4.93,1.22,6.15,2025-02-01,2025,February,Saturday
UberX,8.6,1.6,10.2,2025-02-01,2025,February,Saturday
UberX,6.04,1.12,7.16,2025-02-07,2025,February,Friday
UberX,4.65,1.27,5.92,2025-02-07,2025,February,Friday
UberX,4.28,1.15,5.43,2025-02-07,2025,February,Friday
UberX,18.3,3.6,21.9,2025-02-07,2025,February,Friday
UberX,17.11,3.91,21.02,2025-02-07,2025,February,Friday
Tips,1.0,0.0,1.0,2025-02-06,2025,February,Thursday
UberX,8.46,1.62,10.08,2025-02-07,2025,February,Friday
UberX,21.59,3.99,25.58,2025-02-06,2025,February,Thursday
UberX,19.03,4.29,23.32,2025-02-06,2025,February,Thursday
UberX,13.76,8.81,22.57,2025-02-06,2025,February,Thursday
UberX,28.75,11.99,40.74,2025-02-06,2025,February,Thursday
UberX,5.06,1.08,6.14,2025-02-05,2025,February,Wednesday
UberX,7.13,1.36,8.49,2025-02-05,2025,February,Wednesday
Tips,1.0,0.0,1.0,2025-02-05,2025,February,Wednesday
UberX,8.59,1.63,10.22,2025-02-06,2025,February,Thursday
Comfort,13.7,3.4,17.1,2025-02-07,2025,February,Friday
Tips,5.22,0.0,5.22,2025-02-07,2025,February,Friday
UberX,16.09,2.7,18.79,2025-02-07,2025,February,Friday
UberX,8.98,1.69,10.67,2025-02-08,2025,February,Saturday
UberX,20.25,3.82,24.07,2025-02-08,2025,February,Saturday
UberX,6.31,1.56,7.87,2025-02-08,2025,February,Saturday
Tips,9.38,0.0,9.38,2025-02-01,2025,February,Saturday
UberX,5.97,1.04,7.01,2025-02-08,2025,February,Saturday
UberX,5.87,1.5,7.37,2025-02-07,2025,February,Friday
Comfort,15.3,3.77,19.07,2025-02-07,2025,February,Friday
UberX,4.76,1.16,5.92,2025-02-07,2025,February,Friday
UberX,5.19,1.39,6.58,2025-02-07,2025,February,Friday
UberX Share,15.67,2.77,18.44,2025-02-07,2025,February,Friday
UberX,26.79,5.1,31.89,2025-02-07,2025,February,Friday
Tips,5.0,0.0,5.0,2025-02-07,2025,February,Friday
UberX,5.01,2.02,7.03,2025-02-07,2025,February,Friday
UberX,4.55,0.95,5.5,2025-02-07,2025,February,Friday
UberX,29.94,5.95,35.89,2025-02-07,2025,February,Friday
UberX,4.61,1.24,5.85,2025-02-05,2025,February,Wednesday
UberX,3.28,0.9,4.18,2025-02-05,2025,February,Wednesday
UberX Share,4.49,0.85,5.34,2025-02-08,2025,February,Saturday
UberX,5.65,1.33,6.98,2025-02-05,2025,February,Wednesday
UberX,6.36,1.52,7.88,2025-02-03,2025,February,Monday
UberX,4.72,1.12,5.84,2025-02-03,2025,February,Monday
UberX,5.35,1.22,6.57,2025-02-20,2025,February,Thursday
UberX,5.46,1.2,6.66,2025-02-20,2025,February,Thursday
UberX,3.35,0.87,4.22,2025-02-20,2025,February,Thursday
UberX,5.73,1.63,7.36,2025-02-20,2025,February,Thursday
UberX,9.41,1.65,11.06,2025-02-03,2025,February,Monday
UberX,21.27,4.75,26.02,2025-02-20,2025,February,Thursday
UberX,20.38,4.1,24.48,2025-02-18,2025,February,Tuesday
UberX,6.68,1.32,8.0,2025-02-18,2025,February,Tuesday
UberX,8.93,1.96,10.89,2025-02-01,2025,February,Saturday
UberX,11.29,2.67,13.96,2025-02-05,2025,February,Wednesday
UberX,16.37,2.5,18.87,2025-02-18,2025,February,Tuesday
UberX,7.76,1.24,9.0,2025-02-18,2025,February,Tuesday
UberX,7.16,1.69,8.85,2025-02-20,2025,February,Thursday
UberX,8.11,1.56,9.67,2025-02-03,2025,February,Monday
UberX,6.19,1.12,7.31,2025-02-18,2025,February,Tuesday
UberX,4.41,1.19,5.6,2025-02-03,2025,February,Monday
UberX,13.3,2.29,15.59,2025-02-03,2025,February,Monday
Tips,5.0,0.0,5.0,2025-02-04,2025,February,Tuesday
UberX,20.29,4.12,24.41,2025-02-04,2025,February,Tuesday
UberX,4.45,0.84,5.29,2025-02-05,2025,February,Wednesday
Tips,3.0,0.0,3.0,2025-02-05,2025,February,Wednesday
UberX,5.27,1.26,6.53,2025-02-04,2025,February,Tuesday
UberX,19.08,4.08,23.16,2025-02-04,2025,February,Tuesday
UberX,8.61,2.02,10.63,2025-02-05,2025,February,Wednesday
UberX,8.82,1.46,10.28,2025-02-04,2025,February,Tuesday
UberX,8.99,1.81,10.8,2025-02-03,2025,February,Monday
UberX,17.64,3.57,21.21,2025-02-04,2025,February,Tuesday
UberX,5.53,1.34,6.87,2025-02-04,2025,February,Tuesday
Tips,1.0,0.0,1.0,2025-02-04,2025,February,Tuesday
UberX,5.04,1.33,6.37,2025-02-03,2025,February,Monday
UberX,6.61,1.41,8.02,2025-02-04,2025,February,Tuesday
UberX,5.52,1.12,6.64,2025-02-04,2025,February,Tuesday
Tips,7.01,0.0,7.01,2025-03-29,2025,March,Saturday
UberX,11.93,3.36,15.29,2025-03-31,2025,March,Monday
UberX,9.56,1.71,11.27,2025-03-17,2025,March,Monday
UberX,7.21,1.1,8.31,2025-03-31,2025,March,Monday
UberX,7.13,1.68,8.81,2025-03-31,2025,March,Monday
UberX,31.57,4.62,36.19,2025-03-31,2025,March,Monday
UberX Share,25.89,4.22,30.11,2025-03-31,2025,March,Monday
UberX,19.4,4.82,24.22,2025-03-29,2025,March,Saturday
UberX,14.4,5.48,19.88,2025-03-29,2025,March,Saturday
Tips,3.0,0.0,3.0,2025-03-28,2025,March,Friday
UberX,5.06,1.22,6.28,2025-03-29,2025,March,Saturday
UberX,3.72,0.93,4.65,2025-03-29,2025,March,Saturday
UberX,11.3,2.3,13.6,2025-03-29,2025,March,Saturday
UberX,8.36,1.96,10.32,2025-03-28,2025,March,Friday
UberX,7.2,1.42,8.62,2025-03-28,2025,March,Friday
UberX Share,4.75,0.8,5.55,2025-03-28,2025,March,Friday
UberX,11.62,2.14,13.76,2025-03-28,2025,March,Friday
Tips,3.0,0.0,3.0,2025-03-28,2025,March,Friday
UberX,9.54,1.91,11.45,2025-03-28,2025,March,Friday
UberX,5.65,1.3,6.95,2025-03-28,2025,March,Friday
UberX,8.82,1.87,10.69,2025-03-28,2025,March,Friday
UberX,10.54,2.44,12.98,2025-03-17,2025,March,Monday
UberX,4.03,0.85,4.88,2025-03-29,2025,March,Saturday
UberX,7.96,1.74,9.7,2025-03-17,2025,March,Monday
Tips,5.0,0.0,5.0,2025-03-18,2025,March,Tuesday
UberX,6.79,1.46,8.25,2025-03-18,2025,March,Tuesday
UberX,7.5,1.84,9.34,2025-03-03,2025,March,Monday
UberX,3.26,0.8,4.06,2025-03-03,2025,March,Monday
UberX,20.6,4.33,24.93,2025-03-03,2025,March,Monday
UberX,12.0,2.52,14.52,2025-03-03,2025,March,Monday
Tips,1.01,0.0,1.01,2025-03-17,2025,March,Monday
UberX,31.23,7.3,38.53,2025-03-15,2025,March,Saturday
Tips,1.0,0.0,1.0,2025-03-15,2025,March,Saturday
UberX,3.11,0.77,3.88,2025-03-15,2025,March,Saturday
UberX,8.68,1.79,10.47,2025-03-15,2025,March,Saturday
UberX,9.91,1.59,11.5,2025-03-15,2025,March,Saturday
UberX,5.78,1.08,6.86,2025-03-15,2025,March,Saturday
UberX,7.44,1.66,9.1,2025-03-15,2025,March,Saturday
UberX,3.93,0.91,4.84,2025-03-15,2025,March,Saturday
Tips,3.0,0.0,3.0,2025-03-15,2025,March,Saturday
UberX,12.31,1.94,14.25,2025-03-20,2025,March,Thursday
UberX,14.18,3.0,17.18,2025-03-20,2025,March,Thursday
UberX,5.68,1.22,6.9,2025-03-18,2025,March,Tuesday
UberX,3.58,1.1,4.68,2025-03-18,2025,March,Tuesday
UberX,4.48,0.94,5.42,2025-03-18,2025,March,Tuesday
UberX,7.43,1.53,8.96,2025-03-18,2025,March,Tuesday
UberX,6.5,1.04,7.54,2025-03-18,2025,March,Tuesday
Tips,5.0,0.0,5.0,2025-03-15,2025,March,Saturday
UberX,9.41,1.65,11.06,2025-03-18,2025,March,Tuesday
UberX,21.38,3.84,25.22,2025-03-18,2025,March,Tuesday
UberX,3.25,0.79,4.04,2025-03-18,2025,March,Tuesday
UberX,13.17,2.68,15.85,2025-03-20,2025,March,Thursday
UberX,5.51,1.07,6.58,2025-03-20,2025,March,Thursday
Comfort,11.89,2.1,13.99,2025-03-18,2025,March,Tuesday
UberX,5.17,1.17,6.34,2025-04-28,2025,April,Monday
UberX,3.98,1.18,5.16,2025-04-28,2025,April,Monday
Tips,3.0,0.0,3.0,2025-04-28,2025,April,Monday
UberX,6.4,1.31,7.71,2025-04-28,2025,April,Monday
UberX,10.53,2.48,13.01,2025-04-28,2025,April,Monday
UberX,5.73,1.19,6.92,2025-04-28,2025,April,Monday
UberX,13.75,2.52,16.27,2025-04-28,2025,April,Monday
UberX,17.07,3.32,20.39,2025-04-28,2025,April,Monday
UberX,4.03,0.99,5.02,2025-04-28,2025,April,Monday
UberX,8.98,1.91,10.89,2025-04-28,2025,April,Monday
UberX,8.39,1.53,9.92,2025-04-28,2025,April,Monday
UberX,5.43,1.22,6.65,2025-04-28,2025,April,Monday
UberX,5.07,1.18,6.25,2025-04-28,2025,April,Monday
UberX Share,12.83,1.82,14.65,2025-04-28,2025,April,Monday
Tips,5.0,0.0,5.0,2025-04-28,2025,April,Monday
UberX,50.96,10.11,61.07,2025-04-28,2025,April,Monday
Tips,2.0,0.0,2.0,2025-04-28,2025,April,Monday
UberX,13.92,2.48,16.4,2025-04-28,2025,April,Monday
UberX,5.23,1.17,6.4,2025-04-28,2025,April,Monday
Tips,1.5,0.0,1.5,2025-04-13,2025,April,Sunday
Tips,5.0,0.0,5.0,2025-04-01,2025,April,Tuesday
UberX,12.73,2.87,15.6,2025-04-09,2025,April,Wednesday
Tips,4.54,0.0,4.54,2025-04-09,2025,April,Wednesday
UberX,18.86,3.87,22.73,2025-04-09,2025,April,Wednesday
UberX Share,25.21,3.93,29.14,2025-04-10,2025,April,Thursday
UberX,6.43,1.74,8.17,2025-04-10,2025,April,Thursday
UberX,3.86,0.92,4.78,2025-04-10,2025,April,Thursday
UberX,4.59,1.17,5.76,2025-04-10,2025,April,Thursday
UberX,11.87,2.22,14.09,2025-04-11,2025,April,Friday
UberX,9.43,2.07,11.5,2025-04-11,2025,April,Friday
UberX,15.35,3.5,18.85,2025-04-11,2025,April,Friday
UberX,5.07,1.22,6.29,2025-04-11,2025,April,Friday
UberX,7.28,1.77,9.05,2025-04-11,2025,April,Friday
UberX,12.34,2.95,15.29,2025-04-11,2025,April,Friday
UberX,5.19,1.06,6.25,2025-04-11,2025,April,Friday
UberX,15.93,2.93,18.86,2025-04-11,2025,April,Friday
UberX,4.33,0.96,5.29,2025-04-11,2025,April,Friday
UberX Share,7.91,1.16,9.07,2025-04-11,2025,April,Friday
UberX,5.89,1.11,7.0,2025-04-11,2025,April,Friday
UberX,4.9,1.17,6.07,2025-04-11,2025,April,Friday
UberX,11.17,2.08,13.25,2025-04-11,2025,April,Friday
UberX,7.08,1.45,8.53,2025-04-11,2025,April,Friday
UberX,13.22,2.62,15.84,2025-04-09,2025,April,Wednesday
UberX,35.93,8.56,44.49,2025-04-08,2025,April,Tuesday
UberX,3.27,1.02,4.29,2025-04-08,2025,April,Tuesday
UberX,4.04,1.21,5.25,2025-04-01,2025,April,Tuesday
UberX,11.21,3.06,14.27,2025-04-16,2025,April,Wednesday
UberX,13.88,3.11,16.99,2025-04-18,2025,April,Friday
Tips,3.75,0.0,3.75,2025-04-18,2025,April,Friday
UberX,4.43,1.07,5.5,2025-04-18,2025,April,Friday
UberX,6.72,1.45,8.17,2025-04-18,2025,April,Friday
UberX,25.17,6.3,31.47,2025-04-18,2025,April,Friday
UberX,12.46,2.41,14.87,2025-04-18,2025,April,Friday
UberX,8.93,1.67,10.6,2025-04-18,2025,April,Friday
UberX,8.9,1.82,10.72,2025-04-18,2025,April,Friday
UberX Share,25.8,4.45,30.25,2025-04-18,2025,April,Friday
UberX Share,7.82,1.39,9.21,2025-04-11,2025,April,Friday
UberX,4.9,1.18,6.08,2025-04-18,2025,April,Friday
UberX,13.93,3.46,17.39,2025-04-07,2025,April,Monday
UberX,3.76,1.1,4.86,2025-04-07,2025,April,Monday
UberX,23.01,6.0,29.01,2025-04-07,2025,April,Monday
UberX,21.78,5.71,27.49,2025-04-07,2025,April,Monday
UberX,11.3,2.42,13.72,2025-04-07,2025,April,Monday
UberX,17.82,3.93,21.75,2025-04-07,2025,April,Monday
UberX,20.16,4.14,24.3,2025-04-07,2025,April,Monday
UberX,12.12,2.49,14.61,2025-04-07,2025,April,Monday
UberX,10.54,2.12,12.66,2025-04-07,2025,April,Monday
UberX Share,4.38,0.82,5.2,2025-04-08,2025,April,Tuesday
UberX Share,5.61,1.03,6.64,2025-04-07,2025,April,Monday
UberX,8.02,1.62,9.64,2025-04-11,2025,April,Friday
UberX,3.89,0.97,4.86,2025-04-11,2025,April,Friday
UberX,8.19,1.74,9.93,2025-04-11,2025,April,Friday
UberX,5.98,1.44,7.42,2025-04-12,2025,April,Saturday
UberX,4.32,1.28,5.6,2025-04-12,2025,April,Saturday
UberX,6.21,1.29,7.5,2025-04-12,2025,April,Saturday
UberX,25.87,4.81,30.68,2025-04-12,2025,April,Saturday
Tips,3.0,0.0,3.0,2025-04-13,2025,April,Sunday
Tips,3.0,0.0,3.0,2025-04-13,2025,April,Sunday
UberX Share,40.01,5.42,45.43,2025-04-13,2025,April,Sunday
UberX,10.21,1.88,12.09,2025-04-13,2025,April,Sunday
UberX,8.41,1.75,10.16,2025-04-13,2025,April,Sunday
UberX,5.56,1.28,6.84,2025-04-13,2025,April,Sunday
UberX,6.18,1.57,7.75,2025-04-12,2025,April,Saturday
UberX,6.61,1.7,8.31,2025-04-13,2025,April,Sunday
Tips,5.0,0.0,5.0,2025-04-13,2025,April,Sunday
UberX,11.63,2.06,13.69,2025-04-13,2025,April,Sunday
UberX,21.24,4.43,25.67,2025-04-13,2025,April,Sunday
UberX,7.83,1.11,8.94,2025-04-13,2025,April,Sunday
UberX,16.87,3.12,19.99,2025-04-13,2025,April,Sunday
UberX,14.58,2.27,16.85,2025-04-13,2025,April,Sunday
Tips,3.0,0.0,3.0,2025-04-13,2025,April,Sunday
UberX,19.95,5.51,25.46,2025-04-13,2025,April,Sunday
UberX,17.93,4.42,22.35,2025-04-13,2025,April,Sunday
Tips,9.58,0.0,9.58,2025-04-13,2025,April,Sunday
UberX,10.99,2.11,13.1,2025-04-13,2025,April,Sunday
UberX Share,45.34,7.82,53.16,2025-04-16,2025,April,Wednesday
UberX,5.17,1.02,6.19,2025-04-12,2025,April,Saturday
UberX,12.03,1.98,14.01,2025-04-12,2025,April,Saturday
Tips,3.0,0.0,3.0,2025-04-11,2025,April,Friday
UberX,5.33,1.41,6.74,2025-04-11,2025,April,Friday
UberX,15.42,2.99,18.41,2025-04-11,2025,April,Friday
UberX,8.54,1.95,10.49,2025-04-11,2025,April,Friday
UberX,10.5,2.41,12.91,2025-04-11,2025,April,Friday
Tips,3.06,0.0,3.06,2025-04-11,2025,April,Friday
UberX,10.56,2.13,12.69,2025-04-12,2025,April,Saturday
UberX,9.1,1.6,10.7,2025-04-12,2025,April,Saturday
UberX,19.43,3.47,22.9,2025-04-12,2025,April,Saturday
UberX,8.08,1.66,9.74,2025-04-12,2025,April,Saturday
Tips,3.0,0.0,3.0,2025-04-12,2025,April,Saturday
UberX,6.93,1.41,8.34,2025-04-12,2025,April,Saturday
UberX Share,12.68,1.77,14.45,2025-04-12,2025,April,Saturday
UberX,8.4,1.51,9.91,2025-04-12,2025,April,Saturday
Tips,3.0,0.0,3.0,2025-04-12,2025,April,Saturday
UberX,9.67,1.67,11.34,2025-04-12,2025,April,Saturday
UberX,11.4,2.63,14.03,2025-04-12,2025,April,Saturday
Comfort,8.89,2.25,11.14,2025-04-12,2025,April,Saturday
UberX,5.64,1.26,6.9,2025-04-12,2025,April,Saturday
UberX,6.4,1.36,7.76,2025-04-12,2025,April,Saturday
UberX,7.32,1.76,9.08,2025-04-12,2025,April,Saturday
UberX,8.46,2.01,10.47,2025-04-12,2025,April,Saturday
Tips,3.0,0.0,3.0,2025-04-12,2025,April,Saturday
UberX,9.46,2.14,11.6,2025-04-16,2025,April,Wednesday
UberX,7.84,1.7,9.54,2025-04-28,2025,April,Monday
UberX,3.51,0.9,4.41,2025-04-16,2025,April,Wednesday
UberX,6.13,1.26,7.39,2025-04-24,2025,April,Thursday
UberX,7.3,1.81,9.11,2025-04-24,2025,April,Thursday
Tips,3.0,0.0,3.0,2025-04-24,2025,April,Thursday
UberX,6.09,1.03,7.12,2025-04-24,2025,April,Thursday
UberX,26.57,5.51,32.08,2025-04-24,2025,April,Thursday
UberX,7.26,1.39,8.65,2025-04-24,2025,April,Thursday
UberX,11.94,1.65,13.59,2025-04-24,2025,April,Thursday
UberX,11.46,2.55,14.01,2025-04-24,2025,April,Thursday
UberX,3.59,0.92,4.51,2025-04-24,2025,April,Thursday
UberX,6.1,1.47,7.57,2025-04-24,2025,April,Thursday
UberX,14.27,3.78,18.05,2025-04-24,2025,April,Thursday
Tips,3.0,0.0,3.0,2025-04-23,2025,April,Wednesday
UberX,7.12,1.73,8.85,2025-04-23,2025,April,Wednesday
UberX,4.88,1.15,6.03,2025-04-23,2025,April,Wednesday
UberX,5.16,1.43,6.59,2025-04-23,2025,April,Wednesday
Comfort,8.18,2.24,10.42,2025-04-24,2025,April,Thursday
UberX,11.7,2.66,14.36,2025-04-24,2025,April,Thursday
Tips,3.0,0.0,3.0,2025-04-24,2025,April,Thursday
UberX,40.11,6.83,46.94,2025-04-24,2025,April,Thursday
UberX,5.38,0.97,6.35,2025-04-27,2025,April,Sunday
UberX,19.06,3.62,22.68,2025-04-27,2025,April,Sunday
UberX,7.37,1.49,8.86,2025-04-27,2025,April,Sunday
UberX,11.29,2.02,13.31,2025-04-27,2025,April,Sunday
UberX Share,7.61,1.08,8.69,2025-04-27,2025,April,Sunday
Tips,5.0,0.0,5.0,2025-04-27,2025,April,Sunday
UberX,5.98,1.02,7.0,2025-04-27,2025,April,Sunday
UberX,6.66,1.44,8.1,2025-04-06,2025,April,Sunday
UberX,3.46,0.86,4.32,2025-04-27,2025,April,Sunday
UberX,4.64,1.16,5.8,2025-04-25,2025,April,Friday
UberX,4.52,1.26,5.78,2025-04-25,2025,April,Friday
UberX Share,29.54,4.99,34.53,2025-04-25,2025,April,Friday
UberX,8.18,2.26,10.44,2025-04-25,2025,April,Friday
UberX,6.03,1.45,7.48,2025-04-25,2025,April,Friday
UberX,5.75,1.21,6.96,2025-04-25,2025,April,Friday
Tips,5.65,0.0,5.65,2025-04-24,2025,April,Thursday
UberX,6.11,1.25,7.36,2025-04-25,2025,April,Friday
UberX,8.55,1.53,10.08,2025-04-06,2025,April,Sunday
UberX,9.75,2.26,12.01,2025-04-16,2025,April,Wednesday
UberX,4.58,0.92,5.5,2025-04-06,2025,April,Sunday
UberX,4.61,1.11,5.72,2025-04-04,2025,April,Friday
Tips,5.0,0.0,5.0,2025-04-04,2025,April,Friday
UberX,8.88,1.61,10.49,2025-04-04,2025,April,Friday
UberX,7.28,1.59,8.87,2025-04-04,2025,April,Friday
UberX,10.99,1.94,12.93,2025-04-04,2025,April,Friday
UberX,13.33,3.65,16.98,2025-04-04,2025,April,Friday
UberX,11.93,1.79,13.72,2025-04-03,2025,April,Thursday
UberX,7.3,1.76,9.06,2025-04-04,2025,April,Friday
UberX,8.11,1.69,9.8,2025-04-03,2025,April,Thursday
UberX Share,7.71,1.22,8.93,2025-04-01,2025,April,Tuesday
Tips,3.0,0.0,3.0,2025-04-01,2025,April,Tuesday
UberX Share,27.96,4.23,32.19,2025-04-01,2025,April,Tuesday
Comfort,9.35,1.92,11.27,2025-04-01,2025,April,Tuesday
UberX,14.14,3.16,17.3,2025-04-01,2025,April,Tuesday
UberX,5.96,1.49,7.45,2025-04-01,2025,April,Tuesday
UberX,5.65,1.55,7.2,2025-04-01,2025,April,Tuesday
UberX,3.61,0.95,4.56,2025-04-03,2025,April,Thursday
UberX,5.11,1.37,6.48,2025-04-27,2025,April,Sunday
UberX,5.18,1.16,6.34,2025-04-05,2025,April,Saturday
UberX,8.68,1.6,10.28,2025-04-05,2025,April,Saturday
UberX,5.0,1.11,6.11,2025-04-06,2025,April,Sunday
Tips,3.0,0.0,3.0,2025-04-06,2025,April,Sunday
Tips,1.0,0.0,1.0,2025-04-06,2025,April,Sunday
UberX,28.52,4.43,32.95,2025-04-06,2025,April,Sunday
UberX,5.23,0.79,6.02,2025-04-06,2025,April,Sunday
UberX,10.44,1.79,12.23,2025-04-06,2025,April,Sunday
Tips,5.32,0.0,5.32,2025-04-05,2025,April,Saturday
UberX,13.73,2.82,16.55,2025-04-05,2025,April,Saturday
UberX,14.42,3.06,17.48,2025-04-05,2025,April,Saturday
UberX,6.94,1.68,8.62,2025-04-05,2025,April,Saturday
UberX,5.39,1.15,6.54,2025-04-05,2025,April,Saturday
UberX Share,32.87,5.6,38.47,2025-04-05,2025,April,Saturday
UberX,4.55,0.98,5.53,2025-04-05,2025,April,Saturday
UberX,4.3,0.84,5.14,2025-04-05,2025,April,Saturday
UberX,4.94,1.2,6.14,2025-04-05,2025,April,Saturday
UberX,27.84,6.33,34.17,2025-04-05,2025,April,Saturday
UberX,3.78,0.87,4.65,2025-04-05,2025,April,Saturday
UberX,2.79,0.72,3.51,2025-04-27,2025,April,Sunday
UberX,20.67,3.77,24.44,2025-04-06,2025,April,Sunday
UberX,15.4,13.35,28.75,2025-04-27,2025,April,Sunday
UberX,6.04,1.58,7.62,2025-04-27,2025,April,Sunday
UberX,9.97,2.11,12.08,2025-04-27,2025,April,Sunday
UberX,10.53,1.74,12.27,2025-04-27,2025,April,Sunday
Tips,4.0,0.0,4.0,2025-04-27,2025,April,Sunday
Comfort,9.63,2.05,11.68,2025-04-27,2025,April,Sunday
Tips,1.0,0.0,1.0,2025-04-27,2025,April,Sunday
UberX,14.03,2.89,16.92,2025-04-14,2025,April,Monday
UberX,17.65,3.91,21.56,2025-04-14,2025,April,Monday
Tips,8.49,0.0,8.49,2025-04-14,2025,April,Monday
UberX,43.6,10.42,54.02,2025-04-14,2025,April,Monday
UberX,6.22,1.22,7.44,2025-04-14,2025,April,Monday
UberX,11.16,2.14,13.3,2025-04-14,2025,April,Monday
UberX,5.25,1.23,6.48,2025-04-14,2025,April,Monday
UberX,4.53,1.1,5.63,2025-04-14,2025,April,Monday
UberX,7.71,1.66,9.37,2025-04-14,2025,April,Monday
Tips,1.0,0.0,1.0,2025-04-14,2025,April,Monday
UberX,3.61,0.92,4.53,2025-04-14,2025,April,Monday
UberX,6.34,1.33,7.67,2025-04-14,2025,April,Monday
UberX Share,27.88,3.75,31.63,2025-04-14,2025,April,Monday
UberX,13.42,2.59,16.01,2025-04-16,2025,April,Wednesday
Tips,10.04,0.0,10.04,2025-04-14,2025,April,Monday
UberX,14.95,12.34,27.29,2025-05-16,2025,May,Friday
UberX,8.23,1.88,10.11,2025-05-16,2025,May,Friday
UberX,5.55,1.48,7.03,2025-05-16,2025,May,Friday
UberX,21.8,6.21,28.01,2025-05-16,2025,May,Friday
UberX,4.74,1.1,5.84,2025-05-16,2025,May,Friday
Tips,7.38,0.0,7.38,2025-05-16,2025,May,Friday
UberX,7.81,1.79,9.6,2025-05-28,2025,May,Wednesday
Comfort,9.98,2.16,12.14,2025-05-16,2025,May,Friday
UberX,8.65,1.98,10.63,2025-05-16,2025,May,Friday
Comfort,9.61,1.83,11.44,2025-05-16,2025,May,Friday
UberX,8.58,1.7,10.28,2025-05-16,2025,May,Friday
UberX Share,51.57,8.83,60.4,2025-05-16,2025,May,Friday
Tips,3.0,0.0,3.0,2025-05-16,2025,May,Friday
Tips,2.0,0.0,2.0,2025-05-16,2025,May,Friday
UberX,12.87,3.04,15.91,2025-05-05,2025,May,Monday
UberX,8.43,2.27,10.7,2025-05-16,2025,May,Friday
UberX,12.08,2.27,14.35,2025-05-05,2025,May,Monday
UberX,12.32,2.28,14.6,2025-05-15,2025,May,Thursday
Tips,3.0,0.0,3.0,2025-05-15,2025,May,Thursday
UberX,13.38,2.87,16.25,2025-05-14,2025,May,Wednesday
UberX,6.03,1.54,7.57,2025-05-14,2025,May,Wednesday
Tips,1.0,0.0,1.0,2025-05-14,2025,May,Wednesday
UberX,2.83,0.87,3.7,2025-05-15,2025,May,Thursday
UberX,9.88,2.63,12.51,2025-05-15,2025,May,Thursday
UberX,7.83,2.18,10.01,2025-05-15,2025,May,Thursday
UberX Share,3.95,0.94,4.89,2025-05-15,2025,May,Thursday
UberX,13.62,3.0,16.62,2025-05-15,2025,May,Thursday
UberX,14.63,2.42,17.05,2025-05-16,2025,May,Friday
UberX,7.69,1.58,9.27,2025-05-15,2025,May,Thursday
UberX,4.65,1.35,6.0,2025-05-15,2025,May,Thursday
UberX,7.11,1.34,8.45,2025-05-05,2025,May,Monday
Comfort,24.44,4.85,29.29,2025-05-15,2025,May,Thursday
UberX,6.91,1.56,8.47,2025-05-15,2025,May,Thursday
UberX,3.35,0.96,4.31,2025-05-15,2025,May,Thursday
UberX,3.79,0.93,4.72,2025-05-15,2025,May,Thursday
UberX,6.14,1.38,7.52,2025-05-15,2025,May,Thursday
Comfort,10.53,2.52,13.05,2025-05-15,2025,May,Thursday
UberX,4.75,1.06,5.81,2025-05-15,2025,May,Thursday
Tips,3.0,0.0,3.0,2025-05-05,2025,May,Monday
UberX,3.83,0.95,4.78,2025-05-07,2025,May,Wednesday
Comfort,7.88,2.72,10.6,2025-05-05,2025,May,Monday
UberX,8.6,2.26,10.86,2025-05-08,2025,May,Thursday
UberX,6.23,1.6,7.83,2025-05-08,2025,May,Thursday
UberX,7.57,1.77,9.34,2025-05-08,2025,May,Thursday
UberX,7.96,1.78,9.74,2025-05-08,2025,May,Thursday
Tips,1.0,0.0,1.0,2025-05-08,2025,May,Thursday
UberX,6.48,1.23,7.71,2025-05-09,2025,May,Friday
UberX,7.31,1.64,8.95,2025-05-09,2025,May,Friday
Tips,5.0,0.0,5.0,2025-05-08,2025,May,Thursday
Tips,3.0,0.0,3.0,2025-05-09,2025,May,Friday
UberX,8.13,2.03,10.16,2025-05-09,2025,May,Friday
UberX,5.23,1.49,6.72,2025-05-09,2025,May,Friday
UberX Share,45.92,7.64,53.56,2025-05-09,2025,May,Friday
UberX,5.32,1.24,6.56,2025-05-09,2025,May,Friday
